cn,C3UserRole,unicodePwd,givenName,sn,dateOfBirth,mail,gender,telephoneNumber,studentID
student7870,10,1234,Student 7870,,,,,,
student7871,10,1234,Student 7871,,,,,,
student7872,10,1234,Student 7872,,,,,,
student7873,10,1234,Student 7873,,,,,,
student7874,10,1234,Student 7874,,,,,,
student7875,10,1234,Student 7875,,,,,,
student7876,10,1234,Student 7876,,,,,,
student7877,10,1234,Student 7877,,,,,,
student7878,10,1234,Student 7878,,,,,,
student7879,10,1234,Student 7879,,,,,,
student7880,10,1234,Student 7880,,,,,,
student7881,10,1234,Student 7881,,,,,,
student7882,10,1234,Student 7882,,,,,,
student7883,10,1234,Student 7883,,,,,,
student7884,10,1234,Student 7884,,,,,,
student7885,10,1234,Student 7885,,,,,,
student7886,10,1234,Student 7886,,,,,,
student7887,10,1234,Student 7887,,,,,,
student7888,10,1234,Student 7888,,,,,,
student7889,10,1234,Student 7889,,,,,,
student7890,10,1234,Student 7890,,,,,,
student7891,10,1234,Student 7891,,,,,,
student7892,10,1234,Student 7892,,,,,,
student7893,10,1234,Student 7893,,,,,,
student7894,10,1234,Student 7894,,,,,,
student7895,10,1234,Student 7895,,,,,,
student7896,10,1234,Student 7896,,,,,,
student7897,10,1234,Student 7897,,,,,,
student7898,10,1234,Student 7898,,,,,,
student7899,10,1234,Student 7899,,,,,,
student7900,10,1234,Student 7900,,,,,,
student7901,10,1234,Student 7901,,,,,,
student7902,10,1234,Student 7902,,,,,,
student7903,10,1234,Student 7903,,,,,,
student7904,10,1234,Student 7904,,,,,,
student7905,10,1234,Student 7905,,,,,,
student7906,10,1234,Student 7906,,,,,,
student7907,10,1234,Student 7907,,,,,,
student7908,10,1234,Student 7908,,,,,,
student7909,10,1234,Student 7909,,,,,,
student7910,10,1234,Student 7910,,,,,,
student7911,10,1234,Student 7911,,,,,,
student7912,10,1234,Student 7912,,,,,,
student7913,10,1234,Student 7913,,,,,,
student7914,10,1234,Student 7914,,,,,,
student7915,10,1234,Student 7915,,,,,,
student7916,10,1234,Student 7916,,,,,,
student7917,10,1234,Student 7917,,,,,,
student7918,10,1234,Student 7918,,,,,,
student7919,10,1234,Student 7919,,,,,,
student7920,10,1234,Student 7920,,,,,,
student7921,10,1234,Student 7921,,,,,,
student7922,10,1234,Student 7922,,,,,,
student7923,10,1234,Student 7923,,,,,,
student7924,10,1234,Student 7924,,,,,,
student7925,10,1234,Student 7925,,,,,,
student7926,10,1234,Student 7926,,,,,,
student7927,10,1234,Student 7927,,,,,,
student7928,10,1234,Student 7928,,,,,,
student7929,10,1234,Student 7929,,,,,,
student7930,10,1234,Student 7930,,,,,,
student7931,10,1234,Student 7931,,,,,,
student7932,10,1234,Student 7932,,,,,,
student7933,10,1234,Student 7933,,,,,,
student7934,10,1234,Student 7934,,,,,,
student7935,10,1234,Student 7935,,,,,,
student7936,10,1234,Student 7936,,,,,,
student7937,10,1234,Student 7937,,,,,,
student7938,10,1234,Student 7938,,,,,,
student7939,10,1234,Student 7939,,,,,,
student7940,10,1234,Student 7940,,,,,,
student7941,10,1234,Student 7941,,,,,,
student7942,10,1234,Student 7942,,,,,,
student7943,10,1234,Student 7943,,,,,,
student7944,10,1234,Student 7944,,,,,,
student7945,10,1234,Student 7945,,,,,,
student7946,10,1234,Student 7946,,,,,,
student7947,10,1234,Student 7947,,,,,,
student7948,10,1234,Student 7948,,,,,,
student7949,10,1234,Student 7949,,,,,,
student7950,10,1234,Student 7950,,,,,,
student7951,10,1234,Student 7951,,,,,,
student7952,10,1234,Student 7952,,,,,,
student7953,10,1234,Student 7953,,,,,,
student7954,10,1234,Student 7954,,,,,,
student7955,10,1234,Student 7955,,,,,,
student7956,10,1234,Student 7956,,,,,,
student7957,10,1234,Student 7957,,,,,,
student7958,10,1234,Student 7958,,,,,,
student7959,10,1234,Student 7959,,,,,,
student7960,10,1234,Student 7960,,,,,,
student7961,10,1234,Student 7961,,,,,,
student7962,10,1234,Student 7962,,,,,,
student7963,10,1234,Student 7963,,,,,,
student7964,10,1234,Student 7964,,,,,,
student7965,10,1234,Student 7965,,,,,,
student7966,10,1234,Student 7966,,,,,,
student7967,10,1234,Student 7967,,,,,,
student7968,10,1234,Student 7968,,,,,,
student7969,10,1234,Student 7969,,,,,,
student7970,10,1234,Student 7970,,,,,,
student7971,10,1234,Student 7971,,,,,,
student7972,10,1234,Student 7972,,,,,,
student7973,10,1234,Student 7973,,,,,,
student7974,10,1234,Student 7974,,,,,,
student7975,10,1234,Student 7975,,,,,,
student7976,10,1234,Student 7976,,,,,,
student7977,10,1234,Student 7977,,,,,,
student7978,10,1234,Student 7978,,,,,,
student7979,10,1234,Student 7979,,,,,,
student7980,10,1234,Student 7980,,,,,,
student7981,10,1234,Student 7981,,,,,,
student7982,10,1234,Student 7982,,,,,,
student7983,10,1234,Student 7983,,,,,,
student7984,10,1234,Student 7984,,,,,,
student7985,10,1234,Student 7985,,,,,,
student7986,10,1234,Student 7986,,,,,,
student7987,10,1234,Student 7987,,,,,,
student7988,10,1234,Student 7988,,,,,,
student7989,10,1234,Student 7989,,,,,,
student7990,10,1234,Student 7990,,,,,,
student7991,10,1234,Student 7991,,,,,,
student7992,10,1234,Student 7992,,,,,,
student7993,10,1234,Student 7993,,,,,,
student7994,10,1234,Student 7994,,,,,,
student7995,10,1234,Student 7995,,,,,,
student7996,10,1234,Student 7996,,,,,,
student7997,10,1234,Student 7997,,,,,,
student7998,10,1234,Student 7998,,,,,,
student7999,10,1234,Student 7999,,,,,,
student8000,10,1234,Student 8000,,,,,,
student8001,10,1234,Student 8001,,,,,,
student8002,10,1234,Student 8002,,,,,,
student8003,10,1234,Student 8003,,,,,,
student8004,10,1234,Student 8004,,,,,,
student8005,10,1234,Student 8005,,,,,,
student8006,10,1234,Student 8006,,,,,,
student8007,10,1234,Student 8007,,,,,,
student8008,10,1234,Student 8008,,,,,,
student8009,10,1234,Student 8009,,,,,,
student8010,10,1234,Student 8010,,,,,,
student8011,10,1234,Student 8011,,,,,,
student8012,10,1234,Student 8012,,,,,,
student8013,10,1234,Student 8013,,,,,,
student8014,10,1234,Student 8014,,,,,,
student8015,10,1234,Student 8015,,,,,,
student8016,10,1234,Student 8016,,,,,,
student8017,10,1234,Student 8017,,,,,,
student8018,10,1234,Student 8018,,,,,,
student8019,10,1234,Student 8019,,,,,,
student8020,10,1234,Student 8020,,,,,,
student8021,10,1234,Student 8021,,,,,,
student8022,10,1234,Student 8022,,,,,,
student8023,10,1234,Student 8023,,,,,,
student8024,10,1234,Student 8024,,,,,,
student8025,10,1234,Student 8025,,,,,,
student8026,10,1234,Student 8026,,,,,,
student8027,10,1234,Student 8027,,,,,,
student8028,10,1234,Student 8028,,,,,,
student8029,10,1234,Student 8029,,,,,,
student8030,10,1234,Student 8030,,,,,,
student8031,10,1234,Student 8031,,,,,,
student8032,10,1234,Student 8032,,,,,,
student8033,10,1234,Student 8033,,,,,,
student8034,10,1234,Student 8034,,,,,,
student8035,10,1234,Student 8035,,,,,,
student8036,10,1234,Student 8036,,,,,,
student8037,10,1234,Student 8037,,,,,,
student8038,10,1234,Student 8038,,,,,,
student8039,10,1234,Student 8039,,,,,,
student8040,10,1234,Student 8040,,,,,,
student8041,10,1234,Student 8041,,,,,,
student8042,10,1234,Student 8042,,,,,,
student8043,10,1234,Student 8043,,,,,,
student8044,10,1234,Student 8044,,,,,,
student8045,10,1234,Student 8045,,,,,,
student8046,10,1234,Student 8046,,,,,,
student8047,10,1234,Student 8047,,,,,,
student8048,10,1234,Student 8048,,,,,,
student8049,10,1234,Student 8049,,,,,,
student8050,10,1234,Student 8050,,,,,,
student8051,10,1234,Student 8051,,,,,,
student8052,10,1234,Student 8052,,,,,,
student8053,10,1234,Student 8053,,,,,,
student8054,10,1234,Student 8054,,,,,,
student8055,10,1234,Student 8055,,,,,,
student8056,10,1234,Student 8056,,,,,,
student8057,10,1234,Student 8057,,,,,,
student8058,10,1234,Student 8058,,,,,,
student8059,10,1234,Student 8059,,,,,,
student8060,10,1234,Student 8060,,,,,,
student8061,10,1234,Student 8061,,,,,,
student8062,10,1234,Student 8062,,,,,,
student8063,10,1234,Student 8063,,,,,,
student8064,10,1234,Student 8064,,,,,,
student8065,10,1234,Student 8065,,,,,,
student8066,10,1234,Student 8066,,,,,,
student8067,10,1234,Student 8067,,,,,,
student8068,10,1234,Student 8068,,,,,,
student8069,10,1234,Student 8069,,,,,,
student8070,10,1234,Student 8070,,,,,,
student8071,10,1234,Student 8071,,,,,,
student8072,10,1234,Student 8072,,,,,,
student8073,10,1234,Student 8073,,,,,,
student8074,10,1234,Student 8074,,,,,,
student8075,10,1234,Student 8075,,,,,,
student8076,10,1234,Student 8076,,,,,,
student8077,10,1234,Student 8077,,,,,,
student8078,10,1234,Student 8078,,,,,,
student8079,10,1234,Student 8079,,,,,,
student8080,10,1234,Student 8080,,,,,,
student8081,10,1234,Student 8081,,,,,,
student8082,10,1234,Student 8082,,,,,,
student8083,10,1234,Student 8083,,,,,,
student8084,10,1234,Student 8084,,,,,,
student8085,10,1234,Student 8085,,,,,,
student8086,10,1234,Student 8086,,,,,,
student8087,10,1234,Student 8087,,,,,,
student8088,10,1234,Student 8088,,,,,,
student8089,10,1234,Student 8089,,,,,,
student8090,10,1234,Student 8090,,,,,,
student8091,10,1234,Student 8091,,,,,,
student8092,10,1234,Student 8092,,,,,,
student8093,10,1234,Student 8093,,,,,,
student8094,10,1234,Student 8094,,,,,,
student8095,10,1234,Student 8095,,,,,,
student8096,10,1234,Student 8096,,,,,,
student8097,10,1234,Student 8097,,,,,,
student8098,10,1234,Student 8098,,,,,,
student8099,10,1234,Student 8099,,,,,,
student8100,10,1234,Student 8100,,,,,,
student8101,10,1234,Student 8101,,,,,,
student8102,10,1234,Student 8102,,,,,,
student8103,10,1234,Student 8103,,,,,,
student8104,10,1234,Student 8104,,,,,,
student8105,10,1234,Student 8105,,,,,,
student8106,10,1234,Student 8106,,,,,,
student8107,10,1234,Student 8107,,,,,,
student8108,10,1234,Student 8108,,,,,,
student8109,10,1234,Student 8109,,,,,,
student8110,10,1234,Student 8110,,,,,,
student8111,10,1234,Student 8111,,,,,,
student8112,10,1234,Student 8112,,,,,,
student8113,10,1234,Student 8113,,,,,,
student8114,10,1234,Student 8114,,,,,,
student8115,10,1234,Student 8115,,,,,,
student8116,10,1234,Student 8116,,,,,,
student8117,10,1234,Student 8117,,,,,,
student8118,10,1234,Student 8118,,,,,,
student8119,10,1234,Student 8119,,,,,,
student8120,10,1234,Student 8120,,,,,,
student8121,10,1234,Student 8121,,,,,,
student8122,10,1234,Student 8122,,,,,,
student8123,10,1234,Student 8123,,,,,,
student8124,10,1234,Student 8124,,,,,,
student8125,10,1234,Student 8125,,,,,,
student8126,10,1234,Student 8126,,,,,,
student8127,10,1234,Student 8127,,,,,,
student8128,10,1234,Student 8128,,,,,,
student8129,10,1234,Student 8129,,,,,,
student8130,10,1234,Student 8130,,,,,,
student8131,10,1234,Student 8131,,,,,,
student8132,10,1234,Student 8132,,,,,,
student8133,10,1234,Student 8133,,,,,,
student8134,10,1234,Student 8134,,,,,,
student8135,10,1234,Student 8135,,,,,,
student8136,10,1234,Student 8136,,,,,,
student8137,10,1234,Student 8137,,,,,,
student8138,10,1234,Student 8138,,,,,,
student8139,10,1234,Student 8139,,,,,,
student8140,10,1234,Student 8140,,,,,,
student8141,10,1234,Student 8141,,,,,,
student8142,10,1234,Student 8142,,,,,,
student8143,10,1234,Student 8143,,,,,,
student8144,10,1234,Student 8144,,,,,,
student8145,10,1234,Student 8145,,,,,,
student8146,10,1234,Student 8146,,,,,,
student8147,10,1234,Student 8147,,,,,,
student8148,10,1234,Student 8148,,,,,,
student8149,10,1234,Student 8149,,,,,,
student8150,10,1234,Student 8150,,,,,,
student8151,10,1234,Student 8151,,,,,,
student8152,10,1234,Student 8152,,,,,,
student8153,10,1234,Student 8153,,,,,,
student8154,10,1234,Student 8154,,,,,,
student8155,10,1234,Student 8155,,,,,,
student8156,10,1234,Student 8156,,,,,,
student8157,10,1234,Student 8157,,,,,,
student8158,10,1234,Student 8158,,,,,,
student8159,10,1234,Student 8159,,,,,,
student8160,10,1234,Student 8160,,,,,,
student8161,10,1234,Student 8161,,,,,,
student8162,10,1234,Student 8162,,,,,,
student8163,10,1234,Student 8163,,,,,,
student8164,10,1234,Student 8164,,,,,,
student8165,10,1234,Student 8165,,,,,,
student8166,10,1234,Student 8166,,,,,,
student8167,10,1234,Student 8167,,,,,,
student8168,10,1234,Student 8168,,,,,,
student8169,10,1234,Student 8169,,,,,,
student8170,10,1234,Student 8170,,,,,,
student8171,10,1234,Student 8171,,,,,,
student8172,10,1234,Student 8172,,,,,,
student8173,10,1234,Student 8173,,,,,,
student8174,10,1234,Student 8174,,,,,,
student8175,10,1234,Student 8175,,,,,,
student8176,10,1234,Student 8176,,,,,,
student8177,10,1234,Student 8177,,,,,,
student8178,10,1234,Student 8178,,,,,,
student8179,10,1234,Student 8179,,,,,,
student8180,10,1234,Student 8180,,,,,,
student8181,10,1234,Student 8181,,,,,,
student8182,10,1234,Student 8182,,,,,,
student8183,10,1234,Student 8183,,,,,,
student8184,10,1234,Student 8184,,,,,,
student8185,10,1234,Student 8185,,,,,,
student8186,10,1234,Student 8186,,,,,,
student8187,10,1234,Student 8187,,,,,,
student8188,10,1234,Student 8188,,,,,,
student8189,10,1234,Student 8189,,,,,,
student8190,10,1234,Student 8190,,,,,,
student8191,10,1234,Student 8191,,,,,,
student8192,10,1234,Student 8192,,,,,,
student8193,10,1234,Student 8193,,,,,,
student8194,10,1234,Student 8194,,,,,,
student8195,10,1234,Student 8195,,,,,,
student8196,10,1234,Student 8196,,,,,,
student8197,10,1234,Student 8197,,,,,,
student8198,10,1234,Student 8198,,,,,,
student8199,10,1234,Student 8199,,,,,,
student8200,10,1234,Student 8200,,,,,,
student8201,10,1234,Student 8201,,,,,,
student8202,10,1234,Student 8202,,,,,,
student8203,10,1234,Student 8203,,,,,,
student8204,10,1234,Student 8204,,,,,,
student8205,10,1234,Student 8205,,,,,,
student8206,10,1234,Student 8206,,,,,,
student8207,10,1234,Student 8207,,,,,,
student8208,10,1234,Student 8208,,,,,,
student8209,10,1234,Student 8209,,,,,,
student8210,10,1234,Student 8210,,,,,,
student8211,10,1234,Student 8211,,,,,,
student8212,10,1234,Student 8212,,,,,,
student8213,10,1234,Student 8213,,,,,,
student8214,10,1234,Student 8214,,,,,,
student8215,10,1234,Student 8215,,,,,,
student8216,10,1234,Student 8216,,,,,,
student8217,10,1234,Student 8217,,,,,,
student8218,10,1234,Student 8218,,,,,,
student8219,10,1234,Student 8219,,,,,,
student8220,10,1234,Student 8220,,,,,,
student8221,10,1234,Student 8221,,,,,,
student8222,10,1234,Student 8222,,,,,,
student8223,10,1234,Student 8223,,,,,,
student8224,10,1234,Student 8224,,,,,,
student8225,10,1234,Student 8225,,,,,,
student8226,10,1234,Student 8226,,,,,,
student8227,10,1234,Student 8227,,,,,,
student8228,10,1234,Student 8228,,,,,,
student8229,10,1234,Student 8229,,,,,,
student8230,10,1234,Student 8230,,,,,,
student8231,10,1234,Student 8231,,,,,,
student8232,10,1234,Student 8232,,,,,,
student8233,10,1234,Student 8233,,,,,,
student8234,10,1234,Student 8234,,,,,,
student8235,10,1234,Student 8235,,,,,,
student8236,10,1234,Student 8236,,,,,,
student8237,10,1234,Student 8237,,,,,,
student8238,10,1234,Student 8238,,,,,,
student8239,10,1234,Student 8239,,,,,,
student8240,10,1234,Student 8240,,,,,,
student8241,10,1234,Student 8241,,,,,,
student8242,10,1234,Student 8242,,,,,,
student8243,10,1234,Student 8243,,,,,,
student8244,10,1234,Student 8244,,,,,,
student8245,10,1234,Student 8245,,,,,,
student8246,10,1234,Student 8246,,,,,,
student8247,10,1234,Student 8247,,,,,,
student8248,10,1234,Student 8248,,,,,,
student8249,10,1234,Student 8249,,,,,,
student8250,10,1234,Student 8250,,,,,,
student8251,10,1234,Student 8251,,,,,,
student8252,10,1234,Student 8252,,,,,,
student8253,10,1234,Student 8253,,,,,,
student8254,10,1234,Student 8254,,,,,,
student8255,10,1234,Student 8255,,,,,,
student8256,10,1234,Student 8256,,,,,,
student8257,10,1234,Student 8257,,,,,,
student8258,10,1234,Student 8258,,,,,,
student8259,10,1234,Student 8259,,,,,,
student8260,10,1234,Student 8260,,,,,,
student8261,10,1234,Student 8261,,,,,,
student8262,10,1234,Student 8262,,,,,,
student8263,10,1234,Student 8263,,,,,,
student8264,10,1234,Student 8264,,,,,,
student8265,10,1234,Student 8265,,,,,,
student8266,10,1234,Student 8266,,,,,,
student8267,10,1234,Student 8267,,,,,,
student8268,10,1234,Student 8268,,,,,,
student8269,10,1234,Student 8269,,,,,,
student8270,10,1234,Student 8270,,,,,,
student8271,10,1234,Student 8271,,,,,,
student8272,10,1234,Student 8272,,,,,,
student8273,10,1234,Student 8273,,,,,,
student8274,10,1234,Student 8274,,,,,,
student8275,10,1234,Student 8275,,,,,,
student8276,10,1234,Student 8276,,,,,,
student8277,10,1234,Student 8277,,,,,,
student8278,10,1234,Student 8278,,,,,,
student8279,10,1234,Student 8279,,,,,,
student8280,10,1234,Student 8280,,,,,,
student8281,10,1234,Student 8281,,,,,,
student8282,10,1234,Student 8282,,,,,,
student8283,10,1234,Student 8283,,,,,,
student8284,10,1234,Student 8284,,,,,,
student8285,10,1234,Student 8285,,,,,,
student8286,10,1234,Student 8286,,,,,,
student8287,10,1234,Student 8287,,,,,,
student8288,10,1234,Student 8288,,,,,,
student8289,10,1234,Student 8289,,,,,,
student8290,10,1234,Student 8290,,,,,,
student8291,10,1234,Student 8291,,,,,,
student8292,10,1234,Student 8292,,,,,,
student8293,10,1234,Student 8293,,,,,,
student8294,10,1234,Student 8294,,,,,,
student8295,10,1234,Student 8295,,,,,,
student8296,10,1234,Student 8296,,,,,,
student8297,10,1234,Student 8297,,,,,,
student8298,10,1234,Student 8298,,,,,,
student8299,10,1234,Student 8299,,,,,,
student8300,10,1234,Student 8300,,,,,,
student8301,10,1234,Student 8301,,,,,,
student8302,10,1234,Student 8302,,,,,,
student8303,10,1234,Student 8303,,,,,,
student8304,10,1234,Student 8304,,,,,,
student8305,10,1234,Student 8305,,,,,,
student8306,10,1234,Student 8306,,,,,,
student8307,10,1234,Student 8307,,,,,,
student8308,10,1234,Student 8308,,,,,,
student8309,10,1234,Student 8309,,,,,,
student8310,10,1234,Student 8310,,,,,,
student8311,10,1234,Student 8311,,,,,,
student8312,10,1234,Student 8312,,,,,,
student8313,10,1234,Student 8313,,,,,,
student8314,10,1234,Student 8314,,,,,,
student8315,10,1234,Student 8315,,,,,,
student8316,10,1234,Student 8316,,,,,,
student8317,10,1234,Student 8317,,,,,,
student8318,10,1234,Student 8318,,,,,,
student8319,10,1234,Student 8319,,,,,,
student8320,10,1234,Student 8320,,,,,,
student8321,10,1234,Student 8321,,,,,,
student8322,10,1234,Student 8322,,,,,,
student8323,10,1234,Student 8323,,,,,,
student8324,10,1234,Student 8324,,,,,,
student8325,10,1234,Student 8325,,,,,,
student8326,10,1234,Student 8326,,,,,,
student8327,10,1234,Student 8327,,,,,,
student8328,10,1234,Student 8328,,,,,,
student8329,10,1234,Student 8329,,,,,,
student8330,10,1234,Student 8330,,,,,,
